train_idx	gen_idx	re_idx	similarity	query	train_texts	generated_texts
10	53	58	0.9999856	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 태 날씨는 어때?
10	65	59	0.9999854	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은의 날씨가 어떨 거 같아?
10	22	60	0.99998516	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 속 날씨 알려줄래?
10	49	61	0.99998516	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨 좀 알려줄래?
10	41	62	0.9999851	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 태 날씨 좀 알려줄래?
10	55	63	0.9999851	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어떨 거 같아?
10	56	64	0.9999851	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨 좀 알려줄래
10	58	65	0.9999851	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어떠려나
10	9	66	0.999985	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어떠려나?
10	32	67	0.9999849	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어때?
10	17	68	0.9999848	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어떠니?
10	2	69	0.99998474	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨 알려줄래?
10	85	70	0.9999846	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은 날씨는 어떻니?
10	19	71	0.99998415	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 태 날씨 알려줄래?
10	50	72	0.9999836	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은양의 날씨가 어떨지 알고싶어
10	42	73	0.9999834	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 청 날씨 알려줄래?
10	33	74	0.99998295	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 대 날씨 알려줄래?
10	47	75	0.9999813	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 화 날씨 알려줄래?
10	44	76	0.9999804	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은양의 날씨가 어떨지 궁금해
10	82	77	0.9999787	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 명 날씨 알려줄래?
10	78	78	0.9999769	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서 날씨는 어때?
10	80	79	0.9999767	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은양의 날씨가 어떨지 알고있니?
10	20	80	0.9999764	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은양의 날씨가 어떨 거 같아
10	8	81	0.999973	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일은양의 날씨가 어떨 거 같아?
10	38	82	0.9999681	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 영 날씨 알려줄래?
10	7	83	0.9999646	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 연 날씨 알려줄래?
10	66	84	0.99996257	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 호 날씨 알려줄래?
10	88	85	0.9999549	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 천 날씨 알려줄래?
10	13	86	0.9999375	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 제주 날씨 알려줄래?
10	63	87	0.9999218	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서 날씨 좀 알려줄래?
10	75	88	0.99990606	weather.general(day.p=내일,location=*)	내일 에버랜드 날씨 어때?	내일 서 날씨 알려줄래?
11	15	0	0.9999812	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도 말해줄 수 있지?
11	8	1	0.99998105	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도 말해줄 수 있어?
11	89	2	0.9999808	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도 말해줄 수 있지?
11	16	3	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도 알려줄 수 있어?
11	17	4	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도 말해줄 수 있어?
11	79	5	0.9999807	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도 알려줄 수 있지?
11	92	6	0.99998057	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도 좀 알려줄래?
11	2	7	0.99998045	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도 알려줄 수 있어?
11	34	8	0.99998045	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어때?
11	54	9	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	신안 체감온도가 어떻게 되니?
11	61	10	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되니?
11	77	11	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	대전 체감온도가 어떻게 되니?
11	90	12	0.9999803	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 되니?
11	29	13	0.9999802	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 될지 알려주겠니?
11	31	14	0.9999802	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 어떻게 되니?
11	26	15	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떤지 알아?
11	28	16	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 많이 낮을까?
11	42	17	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	고양시 체감온도 알려줄 수 있어?
11	45	18	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 된다고 했었지?
11	52	19	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 될지 알려줄래?
11	82	20	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 될지 알아?
11	95	21	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 될지 알려주겠니?
11	99	22	0.9999801	weather.windchill(location=*)	수원 체감온도 알려줘.	서울 체감온도가 어떻게 될지 알려주세요
11	21	23	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	진주 체감온도가 어떻게 되니?
11	43	24	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되는지 알려주겠니?
11	57	25	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되는지 알려주겠어?
11	66	26	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 많이 낮을까?
11	75	27	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	전주 체감온도가 어떻게 되니?
11	80	28	0.99998003	weather.windchill(location=*)	수원 체감온도 알려줘.	전주 체감온도가 어떻게 될지 알려주겠니?
11	5	29	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	제주도 체감온도가 어떻게 되니?
11	19	30	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	부산 체감온도가 어떻게 될지 알려주겠니?
11	30	31	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되는지 좀 알려주겠어?
11	44	32	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 될지 알아?
11	51	33	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	창원 체감온도가 어떻게 되니?
11	53	34	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	강남 체감온도가 어떻게 되니?
11	76	35	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	신안 체감온도가 어떻게 될지 알아?
11	83	36	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되는지 좀 알려주겠니?
11	86	37	0.9999799	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 어떻게 될지 알려주겠니?
11	10	38	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 어떻게 될지 알려줄래?
11	11	39	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도 알려줄 수 있어?
11	39	40	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 되는지 알려줄래?
11	50	41	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	대구 체감온도가 어떻게 되니?
11	55	42	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 될지 알려주세요
11	64	43	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	인천 체감온도가 어떻게 되니?
11	70	44	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떻게 될지 알려줄래?
11	71	45	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	경주 체감온도가 어떻게 되니?
11	74	46	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	고흥 체감온도가 어떤지 좀 알려줄래?
11	84	47	0.99997985	weather.windchill(location=*)	수원 체감온도 알려줘.	부산 체감온도가 어떻게 되니?
11	7	48	0.9999798	weather.windchill(location=*)	수원 체감온도 알려줘.	울릉도 체감온도가 어떻게 되니?
11	9	49	0.9999798	weather.windchill(location=*)	수원 체감온도 알려줘.	고양시 체감온도가 어떻게 되니?
11	87	50	0.9999798	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕 체감온도가 어떻게 될지 알아?
11	37	51	0.9999797	weather.windchill(location=*)	수원 체감온도 알려줘.	울릉도 체감온도가 많이 낮을까?
11	91	52	0.9999797	weather.windchill(location=*)	수원 체감온도 알려줘.	목포 체감온도가 어떻게 되니?
11	33	53	0.9999796	weather.windchill(location=*)	수원 체감온도 알려줘.	부산 체감온도가 어떻게 될지 알려줄래?
11	62	54	0.9999796	weather.windchill(location=*)	수원 체감온도 알려줘.	부산 체감온도가 어떻게 될지 알아?
11	63	55	0.9999796	weather.windchill(location=*)	수원 체감온도 알려줘.	영덕시 체감온도가 어떻게 되니?
11	93	56	0.9999796	weather.windchill(location=*)	수원 체감온도 알려줘.	울산 체감온도가 어떻게 되니?
11	98	57	0.99997944	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻노?
11	36	58	0.9999793	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어때?
11	78	59	0.9999793	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 된다고 했었지?
11	20	60	0.99997926	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되니?
11	68	61	0.99997926	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻다고?
11	4	62	0.9999792	weather.windchill(location=*)	수원 체감온도 알려줘.	고양시 체감온도가 어떻게 될지 알아?
11	3	63	0.9999791	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 알려주겠어?
11	46	64	0.9999791	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 될지 알려주겠니?
11	96	65	0.9999791	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떤지 좀 찾아줄래?
11	12	66	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 될지 알려줄래?
11	18	67	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 알려주겠니?
11	25	68	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 많이 낮을까?
11	49	69	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 알려줄래?
11	56	70	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떤지 알아?
11	72	71	0.999979	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떤지 좀 알려주겠니?
11	41	72	0.9999789	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떤지 좀 알려줄래?
11	47	73	0.9999789	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 될지 알아?
11	24	74	0.99997884	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 좀 알려주겠니?
11	73	75	0.99997884	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 좀 알려주겠어?
11	94	76	0.99997884	weather.windchill(location=*)	수원 체감온도 알려줘.	속초 체감온도가 어떻게 되는지 좀 알려줄래?
11	65	77	0.99856365	weather.windchill(location=*)	수원 체감온도 알려줘.	서울특별온도 말해줄 수 있어?
11	60	78	0.9985312	weather.windchill(location=*)	수원 체감온도 알려줘.	서울특별온도 말해줄 수 있지?
11	14	79	0.9984842	weather.windchill(location=*)	수원 체감온도 알려줘.	화성시온도 말해줄 수 있지?
11	69	80	0.99845797	weather.windchill(location=*)	수원 체감온도 알려줘.	화성시온도 말해줄 수 있어?
11	40	81	0.9983232	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도 알려줄 수 있어?
11	81	82	0.99832195	weather.windchill(location=*)	수원 체감온도 알려줘.	창원시온도 말해줄 수 있어?
11	23	83	0.9983196	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도 말해줘.
11	59	84	0.9983176	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도 말해줄 수 있어?
11	0	85	0.9983167	weather.windchill(location=*)	수원 체감온도 알려줘.	양산시온도 말해줄 수 있어?
11	85	86	0.99831647	weather.windchill(location=*)	수원 체감온도 알려줘.	창원시온도 말해줄 수 있지?
11	88	87	0.99831533	weather.windchill(location=*)	수원 체감온도 알려줘.	용인시온도 말해줄 수 있어?
11	13	88	0.9983135	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도가 어떻게 되니?
11	6	89	0.9983133	weather.windchill(location=*)	수원 체감온도 알려줘.	안양시온도 말해줄 수 있어?
11	35	90	0.99831253	weather.windchill(location=*)	수원 체감온도 알려줘.	창원시온도가 어떻게 되니?
11	27	91	0.998311	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도 말해줄 수 있니?
11	1	92	0.9983105	weather.windchill(location=*)	수원 체감온도 알려줘.	양산시온도 말해줄 수 있지?
11	67	93	0.9983096	weather.windchill(location=*)	수원 체감온도 알려줘.	춘천시온도 말해줄 수 있지?
11	97	94	0.9983094	weather.windchill(location=*)	수원 체감온도 알려줘.	용인시온도 말해줄 수 있지?
11	58	95	0.9983076	weather.windchill(location=*)	수원 체감온도 알려줘.	안양시온도 말해줄 수 있지?
11	48	96	0.99830383	weather.windchill(location=*)	수원 체감온도 알려줘.	고양시온도 말해줄 수 있어?
11	38	97	0.9983022	weather.windchill(location=*)	수원 체감온도 알려줘.	대전시온도 말해줄 수 있어?
11	22	98	0.9982985	weather.windchill(location=*)	수원 체감온도 알려줘.	고양시온도 말해줄 수 있지?
11	32	99	0.9982949	weather.windchill(location=*)	수원 체감온도 알려줘.	대전시온도 말해줄 수 있지?
12	20	0	0.99998695	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 충남대 습도 말해줄 수 있니?
12	92	1	0.9999869	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 충남대 습도 말해줄 수 있어?
12	29	2	0.99998677	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 충남대 습도 정보 좀 알려줄래?
12	61	3	0.99998677	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 충남대 습도 정보 좀 찾아줄래?
12	79	4	0.99998677	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 충남대 습도 말해줄 수 있지?
12	90	5	0.99998635	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 말해줄 수 있어?
12	33	6	0.9999863	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 정보 알려줄 수 있어?
12	5	7	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전시 습할 것 같나?
12	7	8	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 서울 습도 말해줄 수 있니?
12	67	9	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도는 어느 정도니?
12	71	10	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 서울 습도 말해줄 수 있지?
12	73	11	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 말해줄 수 있니?
12	84	12	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 말해줄 수 있지?
12	96	13	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 몇인지 좀 찾아봐줄래?
12	98	14	0.9999862	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 말해줄 수 있지?
12	8	15	0.9999861	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 말해줄 수 있어?
12	40	16	0.9999861	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 정보 좀 알려줄래?
12	41	17	0.9999861	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울시 습할 것 같나?
12	45	18	0.9999861	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 알려줄 수 있어?
12	58	19	0.9999861	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 말해줄 수 있지?
12	3	20	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 알려줄 수 있지?
12	16	21	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 몇인지 좀 알려줄래?
12	35	22	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도는 어느 정도야?
12	49	23	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도 말해줄 수 있지?
12	50	24	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도 정보 좀 찾아줄래?
12	54	25	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도 말해줄 수 있지?
12	66	26	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 정보 알려줄래?
12	85	27	0.999986	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 찾아줄래?
12	9	28	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 말해줄 수 있니?
12	10	29	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도 말해줄 수 있어?
12	13	30	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 좀 들려줘줄래?
12	18	31	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전의 습도는 어떤가요?
12	23	32	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도가 어떤지 좀 찾아줄래?
12	25	33	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 몇인지 좀 찾아줄래?
12	28	34	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 좀 들려줄래?
12	32	35	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 알려줄 수 있어?
12	34	36	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도 말해줄 수 있니?
12	42	37	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도가 어떤지 좀 찾아봐줄래?
12	43	38	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도는 어떤가요?
12	44	39	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 정보 좀 찾아줄래?
12	57	40	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 정보 좀 찾아줄래?
12	60	41	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 정보 좀 알려줄래?
12	74	42	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 몇인지 좀 알려줄래?
12	81	43	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 몇인지 좀 찾아줄래?
12	93	44	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도가 어떤지 좀 알려줄래?
12	94	45	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 어떤지 좀 찾아줄래?
12	97	46	0.99998593	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 알려줄래?
12	30	47	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 좀 찾아줄래?
12	59	48	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 알고있니?
12	63	49	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 어떤지 좀 알아봐줄래?
12	64	50	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도는 어떤가요?
12	68	51	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 어떤지 좀 알려줄래?
12	75	52	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 대전의 습도는 어때?
12	87	53	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 좀 알려줄래?
12	89	54	0.9999859	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 안 습하제?
12	0	55	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전도 습도가 어떤지 좀 들려줄래?
12	22	56	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 좀 알려줄래
12	24	57	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도가 어떤지 좀 찾아봐줄래?
12	37	58	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전도 습도가 어떤지 좀 찾아봐줄래?
12	39	59	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도 알려줄 수 있어?
12	62	60	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전도 습도가 어떤지 좀 알려줄래?
12	69	61	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전 습도 좀 알려줄래?
12	76	62	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전대 습도 정보 좀 찾아줄래?
12	78	63	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 어떤지 알고 있니?
12	80	64	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전대 습도 정보 좀 알려줄래?
12	88	65	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 알려줄래?
12	91	66	0.99998575	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도가 어떤지 좀 찾아봐줄래?
12	17	67	0.9999857	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도가 어떤지 좀 찾아줄래?
12	27	68	0.9999857	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대전도 습도가 어떤지 좀 찾아줄래?
12	31	69	0.9999857	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 대전의 습도는 어떤가요?
12	47	70	0.9999857	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도가 어떤지 좀 알려줄래?
12	55	71	0.9999857	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 대구 습도 정보 좀 알려줄래?
12	48	72	0.9999856	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	모레 연평도 습도가 높니?
12	70	73	0.9999856	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	오늘 서울 습도 좀 알려줄래?
12	56	74	0.9999848	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은은 건조하겠지?
12	11	75	0.9999846	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 몇인지 좀 찾아봐줄래?
12	2	76	0.99998456	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 어떤지 말해줄 수 있니?
12	6	77	0.99998456	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 몇인지 좀 알려줄래?
12	52	78	0.99998456	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 몇인지 좀 찾아봐줄래
12	53	79	0.99998444	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 높을 거 같아?
12	95	80	0.99998444	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 몇인지 좀 찾아서 알려줄래?
12	4	81	0.9999844	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 어떤지 말해줄 수 있지?
12	15	82	0.9999844	weather.humidity(day.p=*,location=*)	오늘 대전 습도가 낮아지고 있어?	내일은 습도가 어떤지 말해줘.
